DateAndTime	Millitm	TagIndex	Val	Status	Marker
2020-03-16 18:08:49.000	1	2	0.6136474609375	 	 
2020-03-16 18:08:49.000	1	1	91.2000885009766	 	 
2020-03-16 18:08:49.000	1	0	91.3690643310547	 	 
2020-03-16 18:07:49.000	20	9	4.51998805999756	 	 
2020-03-16 18:07:49.000	20	8	14198.3125	 	 
2020-03-16 18:07:49.000	20	7	737.037292480469	 	 
2020-03-16 18:07:49.000	20	6	92.9827270507813	 	 
2020-03-16 18:07:49.000	20	5	0.1287841796875	 	 
2020-03-16 18:07:49.000	20	4	731.305603027344	 	 
2020-03-16 18:07:49.000	20	3	731.276428222656	 	 
2020-03-16 18:07:49.000	20	2	0.6136474609375	 	 
2020-03-16 18:07:49.000	20	1	91.1691436767578	 	 
2020-03-16 18:07:49.000	20	0	91.6594314575195	 	 
2020-03-16 18:06:48.000	995	9	4.52941036224365	 	 
2020-03-16 18:06:48.000	995	8	14058.796875	 	 
2020-03-16 18:06:48.000	995	7	736.264282226563	 	 
2020-03-16 18:06:48.000	995	6	91.654670715332	 	 
2020-03-16 18:06:48.000	995	5	0.1287841796875	 	 
2020-03-16 18:06:48.000	995	4	731.218139648438	 	 
2020-03-16 18:06:48.000	995	3	731.18896484375	 	 
2020-03-16 18:06:48.000	995	2	0.6136474609375	 	 
2020-03-16 18:06:48.000	995	1	91.4047698974609	 	 
2020-03-16 18:06:48.000	995	0	89.9767456054688	 	 
2020-03-16 18:05:49.000	28	9	4.55390739440918	 	 
2020-03-16 18:05:49.000	28	8	13909.7099609375	 	 
2020-03-16 18:05:49.000	28	7	737.0810546875	 	 
2020-03-16 18:05:49.000	28	6	91.8926773071289	 	 
2020-03-16 18:05:49.000	28	5	0.1287841796875	 	 
2020-03-16 18:05:49.000	28	4	730.73681640625	 	 
2020-03-16 18:05:49.000	28	3	731.18896484375	 	 
2020-03-16 18:05:49.000	28	2	0.6136474609375	 	 
2020-03-16 18:05:49.000	28	1	92.4829254150391	 	 
2020-03-16 18:05:49.000	28	0	91.2643432617188	 	 
2020-03-16 18:04:49.000	3	9	4.52689790725708	 	 
2020-03-16 18:04:49.000	3	8	13892.408203125	 	 
2020-03-16 18:04:49.000	3	7	736.220581054688	 	 
2020-03-16 18:04:49.000	3	6	91.2119903564453	 	 
2020-03-16 18:04:49.000	3	5	0.1287841796875	 	 
2020-03-16 18:04:49.000	3	4	731.261840820313	 	 
2020-03-16 18:04:49.000	3	3	731.582702636719	 	 
2020-03-16 18:04:49.000	3	2	0.6136474609375	 	 
2020-03-16 18:04:49.000	3	1	90.6812438964844	 	 
2020-03-16 18:04:49.000	3	0	93.0350952148438	 	 
2020-03-16 18:03:49.000	31	9	4.50271463394165	 	 
2020-03-16 18:03:49.000	31	8	14134.62890625	 	 
2020-03-16 18:03:49.000	31	7	736.556030273438	 	 
2020-03-16 18:03:49.000	31	6	92.9232330322266	 	 
2020-03-16 18:03:49.000	31	5	0.1287841796875	 	 
2020-03-16 18:03:49.000	31	4	731.261840820313	 	 
2020-03-16 18:03:49.000	31	3	732.034790039063	 	 
2020-03-16 18:03:49.000	31	2	0.6136474609375	 	 
2020-03-16 18:03:49.000	31	1	91.3643035888672	 	 
2020-03-16 18:03:49.000	31	0	89.3246154785156	 	 
2020-03-16 18:02:49.000	3	9	4.56458568572998	 	 
2020-03-16 18:02:49.000	3	8	13764.3046875	 	 
2020-03-16 18:02:49.000	3	7	737.051879882813	 	 
2020-03-16 18:02:49.000	3	6	91.4880676269531	 	 
2020-03-16 18:02:49.000	3	5	0.1287841796875	 	 
2020-03-16 18:02:49.000	3	4	731.218139648438	 	 
2020-03-16 18:02:49.000	3	3	731.611877441406	 	 
2020-03-16 18:02:49.000	3	2	0.6136474609375	 	 
2020-03-16 18:02:49.000	3	1	90.6169738769531	 	 
